id,name,sex,age,height,weight,year,season,sport,event,medal,country
55792,Kelly Maria Jonker,F,22,159,59,2012,Summer,Hockey,Hockey Women's Hockey,Gold,Netherlands
55792,Kelly Maria Jonker,F,26,159,59,2016,Summer,Hockey,Hockey Women's Hockey,Silver,Netherlands
55809,Karl Emil Jnsson,M,28,178,79,2014,Winter,Cross Country Skiing,Cross Country Skiing Men's Sprint,Bronze,Sweden
55809,Karl Emil Jnsson,M,28,178,79,2014,Winter,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,Bronze,Sweden
55827,Ulf Peter Jrgen Jnsson,M,33,184,89,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Sweden
55828,Per Anders Kenny Jnsson,M,31,191,92,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Sweden
55856,Joo Hyun-Jung,F,26,165,59,2008,Summer,Archery,Archery Women's Team,Gold,South Korea
55866,Peter Joppich,M,29,176,68,2012,Summer,Fencing,"Fencing Men's Foil, Team",Bronze,Germany
55874,"Hyland DeAndre Jordan, Jr.",M,28,211,120,2016,Summer,Basketball,Basketball Men's Basketball,Gold,USA
55916,Gwen Rosemary Jorgensen (-Lemieux),F,30,178,59,2016,Summer,Triathlon,Triathlon Women's Olympic Distance,Gold,USA
55938,"Jos Mara ""Jos Mari"" Romero Poyn",M,21,184,75,2000,Summer,Football,Football Men's Football,Silver,Spain
55946,Curtis Shayne Joseph,M,34,180,86,2002,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada
55991,Marion Josserand,F,23,162,56,2010,Winter,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,Bronze,France
55994,Frdrique Chantal Marthe Jossinet,F,28,160,48,2004,Summer,Judo,Judo Women's Extra-Lightweight,Silver,France
56046,Nevena Jovanovi,F,26,179,72,2016,Summer,Basketball,Basketball Women's Basketball,Bronze,Serbia
56050,"Edward ""Ed"" Jovanovski",M,25,188,96,2002,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada
56055,Stefan Jovi,M,25,196,94,2016,Summer,Basketball,Basketball Men's Basketball,Silver,Serbia
56073,"Joseph ""Joe"" Joyce",M,30,197,108,2016,Summer,Boxing,Boxing Men's Super-Heavyweight,Silver,UK
56076,Kara Lynn Joyce,F,18,183,70,2004,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,USA
56076,Kara Lynn Joyce,F,18,183,70,2004,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,USA
56076,Kara Lynn Joyce,F,22,183,70,2008,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,USA
56076,Kara Lynn Joyce,F,22,183,70,2008,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,USA
56109,Casper Jrgensen,M,22,187,90,2008,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,Denmark
56113,Emma Aastrand Jrgensen,F,20,169,70,2016,Summer,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver,Denmark
56133,Morten Jrgensen,M,23,183,73,2008,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Gold,Denmark
56133,Morten Jrgensen,M,27,183,73,2012,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,Denmark
56133,Morten Jrgensen,M,31,183,73,2016,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Silver,Denmark
56144,Silje Jrgensen,F,23,167,60,2000,Summer,Football,Football Women's Football,Gold,Norway
56153,Ju Hyeong-Jun,M,22,175,73,2014,Winter,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver,South Korea
56157,Ju Min-Jin,F,18,165,50,2002,Winter,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Gold,South Korea
56159,Ju Se-Hyeok,M,32,180,67,2012,Summer,Table Tennis,Table Tennis Men's Team,Silver,South Korea
56163,Juan Guilherme Nunes Jesus,M,21,185,83,2012,Summer,Football,Football Men's Football,Silver,Brazil
56171,Osmany Juantorena Portuondo,M,30,200,85,2016,Summer,Volleyball,Volleyball Men's Volleyball,Silver,Italy
56177,"Ricardo ""Rocky"" Jurez",M,20,178,57,2000,Summer,Boxing,Boxing Men's Featherweight,Silver,USA
56222,Kamilla Rytter Juhl,F,32,183,71,2016,Summer,Badminton,Badminton Women's Doubles,Silver,Denmark
56234,Mirna Jukic,F,22,178,68,2008,Summer,Swimming,Swimming Women's 100 metres Breaststroke,Bronze,Austria
56246,Cyril Julian,M,26,206,106,2000,Summer,Basketball,Basketball Men's Basketball,Silver,France
56248,Juliana Ribeiro Cabral,F,22,169,60,2004,Summer,Football,Football Women's Football,Silver,Brazil
56249,Juliana Felisberta da Silva,F,29,177,63,2012,Summer,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze,Brazil
56251,"Robert William ""Bobby"" Julich",M,32,182,68,2004,Summer,Cycling,Cycling Men's Individual Time Trial,Silver,USA
56295,Jung Jae-Eun,F,20,163,56,2000,Summer,Taekwondo,Taekwondo Women's Featherweight,Gold,South Korea
56296,"Lovieanne ""Lovie"" Jung",F,24,168,64,2004,Summer,Softball,Softball Women's Softball,Gold,USA
56296,"Lovieanne ""Lovie"" Jung",F,28,168,64,2008,Summer,Softball,Softball Women's Softball,Silver,USA
56298,Michael Jung,M,29,168,70,2012,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Gold,Germany
56298,Michael Jung,M,29,168,70,2012,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,Germany
56298,Michael Jung,M,34,168,70,2016,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Gold,Germany
56298,Michael Jung,M,34,168,70,2016,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,Germany
56311,Henri Junghnel,M,28,179,80,2016,Summer,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold,Germany
56344,Michael Jurack,M,25,190,100,2004,Summer,Judo,Judo Men's Half-Heavyweight,Bronze,Germany
56420,Risto Kalevi Jussilainen,M,26,180,64,2002,Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver,Finland
56497,Alina Maratovna Kabayeva,F,17,164,46,2000,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Bronze,Russia
56497,Alina Maratovna Kabayeva,F,21,164,46,2004,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Gold,Russia
56503,Frantiek Kaberle,M,32,184,84,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Czech Republic
56505,Tom Kaberle,M,27,185,97,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Czech Republic
56621,Yevgeny Aleksandrovich Kafelnikov,M,26,191,83,2000,Summer,Tennis,Tennis Men's Singles,Gold,Russia
56643,Pavlos Kagialis,M,32,184,74,2016,Summer,Sailing,Sailing Men's Two Person Dinghy,Bronze,Greece
56675,"Natasha Kanani Janine ""Tasha"" Kai",F,25,170,66,2008,Summer,Football,Football Women's Football,Gold,USA
56686,Ayumi Kaihori,F,25,170,63,2012,Summer,Football,Football Women's Football,Silver,Japan
56723,Sani Haruna Kaita,M,22,179,73,2008,Summer,Football,Football Men's Football,Silver,Nigeria
56762,Akakios Kakiasvili,M,31,176,93,2000,Summer,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold,Greece
56766,Reika Kakiiwa,F,23,166,64,2012,Summer,Badminton,Badminton Women's Doubles,Silver,Japan
56776,"Nikolaos ""Nikos"" Kaklamanakis",M,35,177,70,2004,Summer,Sailing,Sailing Men's Windsurfer,Silver,Greece
56820,Nika Kaleb,M,31,184,86,2004,Summer,Handball,Handball Men's Handball,Gold,Croatia
56826,Irina Nikolayevna Kalentyeva,F,30,155,45,2008,Summer,Cycling,"Cycling Women's Mountainbike, Cross-Country",Bronze,Russia
56860,Yuliya Anatolivna Kalina,F,23,160,58,2012,Summer,Weightlifting,Weightlifting Women's Lightweight,Bronze,Ukraine
56863,Nikola Kalini,M,24,202,102,2016,Summer,Basketball,Basketball Men's Basketball,Silver,Serbia
56871,Hanna Heorhivna Kalinina,F,25,172,75,2004,Summer,Sailing,Sailing Women's Three Person Keelboat,Silver,Ukraine
56873,Viktoriya Viktorovna Kalinina,F,27,183,74,2016,Summer,Handball,Handball Women's Handball,Gold,Russia
56884,Elena Kalisk,F,32,172,65,2004,Summer,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Gold,Slovakia
56884,Elena Kalisk,F,36,172,65,2008,Summer,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Gold,Slovakia
56887,Chase Tyler Kalisz,M,22,193,86,2016,Summer,Swimming,Swimming Men's 400 metres Individual Medley,Silver,USA
56898,Marina Charlotte Kalla,F,22,162,60,2010,Winter,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Gold,Sweden
56898,Marina Charlotte Kalla,F,22,162,60,2010,Winter,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Silver,Sweden
56898,Marina Charlotte Kalla,F,26,162,60,2014,Winter,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Silver,Sweden
56898,Marina Charlotte Kalla,F,26,162,60,2014,Winter,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,Silver,Sweden
56898,Marina Charlotte Kalla,F,26,162,60,2014,Winter,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold,Sweden
56914,Jonas Daniel Gustav Kllman,M,31,200,98,2012,Summer,Handball,Handball Men's Handball,Silver,Sweden
56934,Megan Elizabeth Kalmoe,F,28,178,72,2012,Summer,Rowing,Rowing Women's Quadruple Sculls,Bronze,USA
56935,Mariya Lvovna Kalmykova,F,30,190,80,2004,Summer,Basketball,Basketball Women's Basketball,Bronze,Russia
56992,Lesia Mykhailivna Kalytovska,F,20,174,68,2008,Summer,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Bronze,Ukraine
57035,Reneta Kamberova,F,25,170,53,2016,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze,Bulgaria
57060,Sergey Igorevich Kamensky,M,28,178,73,2016,Summer,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver,Russia
57081,"Jacob Robert ""Jake"" Linde-Kaminski",M,23,178,70,2012,Summer,Archery,Archery Men's Team,Silver,USA
57081,"Jacob Robert ""Jake"" Linde-Kaminski",M,27,178,70,2016,Summer,Archery,Archery Men's Team,Silver,USA
57096,Zoltn Kammerer,M,22,180,81,2000,Summer,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold,Hungary
57096,Zoltn Kammerer,M,22,180,81,2000,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold,Hungary
57096,Zoltn Kammerer,M,26,180,81,2004,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold,Hungary
57096,Zoltn Kammerer,M,34,180,81,2012,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver,Hungary
57097,Guillermo Federico Kammerichs,M,28,205,110,2008,Summer,Basketball,Basketball Men's Basketball,Bronze,Argentina
57098,Anna-Karin Simone Kammerling,F,19,193,68,2000,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,Sweden
57156,Yevgeniya Olegovna Kanayeva,F,18,168,42,2008,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Gold,Russia
57156,Yevgeniya Olegovna Kanayeva,F,22,168,42,2012,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Gold,Russia
57183,Patrick Timothy Kane,M,21,180,82,2010,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,USA
57192,Makoto Kaneko,M,28,185,80,2004,Summer,Baseball,Baseball Men's Baseball,Bronze,Japan
57207,Silja Kanerva,F,27,166,67,2012,Summer,Sailing,Sailing Women's Three Person Keelboat,Bronze,Finland
57212,Rie Kaneto,F,27,175,64,2016,Summer,Swimming,Swimming Women's 200 metres Breaststroke,Gold,Japan
57215,"Giselle Andrea ""Gisi"" Kaevsky",F,23,162,52,2008,Summer,Hockey,Hockey Women's Hockey,Bronze,Argentina
57244,Miki Kanie,F,23,162,64,2012,Summer,Archery,Archery Women's Team,Bronze,Japan
57247,Olga Nikolayevna Kaniskina,F,23,160,43,2008,Summer,Athletics,Athletics Women's 20 kilometres Walk,Gold,Russia
57247,Olga Nikolayevna Kaniskina,F,27,160,43,2012,Summer,Athletics,Athletics Women's 20 kilometres Walk,Silver,Russia
57267,Maiko Kano,F,24,185,72,2012,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,Japan
57285,Anik Kntor,F,32,167,57,2000,Summer,Handball,Handball Women's Handball,Silver,Hungary
57309,Anastasiya Aleksandrovna Kapachinskaya,F,28,176,62,2008,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Silver,Russia
57309,Anastasiya Aleksandrovna Kapachinskaya,F,32,176,62,2012,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Silver,Russia
57313,Niko Klaus Petteri Kapanen,M,27,177,80,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Finland
57313,Niko Klaus Petteri Kapanen,M,31,177,80,2010,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Finland
57315,Boglrka Kaps,F,23,168,54,2016,Summer,Swimming,Swimming Women's 800 metres Freestyle,Bronze,Hungary
57357,Chris Kappler,M,37,190,72,2004,Summer,Equestrianism,"Equestrianism Mixed Jumping, Individual",Silver,USA
57357,Chris Kappler,M,37,190,72,2004,Summer,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,USA
57374,Denis Viktorovich Kapustin,M,29,190,84,2000,Summer,Athletics,Athletics Men's Triple Jump,Bronze,Russia
57388,Luka Karabatic,M,28,202,108,2016,Summer,Handball,Handball Men's Handball,Silver,France
57389,Nikola Karabatic,M,24,194,104,2008,Summer,Handball,Handball Men's Handball,Gold,France
57389,Nikola Karabatic,M,28,194,104,2012,Summer,Handball,Handball Men's Handball,Gold,France
57389,Nikola Karabatic,M,32,194,104,2016,Summer,Handball,Handball Men's Handball,Silver,France
57393,Daouda Karabou,M,32,198,92,2008,Summer,Handball,Handball Men's Handball,Gold,France
57393,Daouda Karabou,M,36,198,92,2012,Summer,Handball,Handball Men's Handball,Gold,France
57421,Eftykhia Karagianni,F,30,168,61,2004,Summer,Water Polo,Water Polo Women's Water Polo,Silver,Greece
57473,Angeliki Karapataki,F,29,170,58,2004,Summer,Water Polo,Water Polo Women's Water Polo,Silver,Greece
57482,Tom Karas,M,29,200,97,2004,Summer,Rowing,Rowing Men's Quadruple Sculls,Silver,Czech Republic
57494,Sergey Vasilyevich Karasyov,M,18,203,80,2012,Summer,Basketball,Basketball Men's Basketball,Bronze,Russia
57503,Irina Vladimirovna Karavayeva,F,25,165,52,2000,Summer,Trampolining,Trampolining Women's Individual,Gold,Russia
57518,Amiran Kardanov,M,24,162,54,2000,Summer,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze,Greece
57519,Murat Nausbiyevich Kardanov,M,29,178,76,2000,Summer,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold,Russia
57527,Aleksandr Aleksandrovich Karelin,M,32,193,99,2000,Summer,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Silver,Russia
57535,Anna Vasilyevna Kareyeva,F,31,185,85,2008,Summer,Handball,Handball Women's Handball,Silver,Russia
57559,Elvina Khaydaryanovna Karimova,F,22,166,62,2016,Summer,Water Polo,Water Polo Women's Water Polo,Bronze,Russia
57563,Karin Rodrigues,F,28,187,77,2000,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,Brazil
57566,Ayumi Karino,F,23,160,57,2008,Summer,Softball,Softball Women's Softball,Gold,Japan
57574,Paul Tetsuhiko Kariya,M,27,178,78,2002,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada
57585,Benjamin Martin Karl,M,24,186,90,2010,Winter,Snowboarding,Snowboarding Men's Parallel Giant Slalom,Silver,Austria
57585,Benjamin Martin Karl,M,28,186,90,2014,Winter,Snowboarding,Snowboarding Men's Parallel Slalom,Bronze,Austria
57623,Erik Sven-Gunnar Karlsson,M,23,181,79,2014,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Sweden
57655,Bror Mikael Tobias Karlsson,M,31,196,104,2012,Summer,Handball,Handball Men's Handball,Silver,Sweden
57677,Anna Olegovna Karnaukh,F,22,173,61,2016,Summer,Water Polo,Water Polo Women's Water Polo,Bronze,Russia
57714,Dmitry Vasilyevich Karpov,M,23,198,98,2004,Summer,Athletics,Athletics Men's Decathlon,Bronze,Kazakhstan
57720,Yelena Viktorovna Karpova,F,24,188,73,2004,Summer,Basketball,Basketball Women's Basketball,Bronze,Russia
57726,Marina Germanovna Karpunina,F,24,178,73,2008,Summer,Basketball,Basketball Women's Basketball,Bronze,Russia
57731,Sylvia Jeanne Alice Karres,F,27,163,58,2004,Summer,Hockey,Hockey Women's Hockey,Silver,Netherlands
57735,Monika Karsch,F,33,158,55,2016,Summer,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Silver,Germany
57744,Anke Karstens,F,28,175,65,2014,Winter,Snowboarding,Snowboarding Women's Parallel Slalom,Silver,Germany
57752,Alyona Vladimirovna Kartashova,F,26,164,63,2008,Summer,Wrestling,"Wrestling Women's Middleweight, Freestyle",Silver,Russia
57769,Michelle Karvinen,F,19,166,69,2010,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,Finland
57778,"Zakharoula ""Zara"" Karyami",F,17,166,43,2000,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze,Greece
57803,Noriaki Kasai,M,41,176,60,2014,Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Silver,Japan
57803,Noriaki Kasai,M,41,176,60,2014,Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze,Japan
57814,Tams Kss,M,24,200,94,2000,Summer,Water Polo,Water Polo Men's Water Polo,Gold,Hungary
57814,Tams Kss,M,28,200,94,2004,Summer,Water Polo,Water Polo Men's Water Polo,Gold,Hungary
57814,Tams Kss,M,32,200,94,2008,Summer,Water Polo,Water Polo Men's Water Polo,Gold,Hungary
57819,Zarema Abukarovna Kasayeva,F,17,160,69,2004,Summer,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze,Russia
57845,Takehiro Kashima,M,24,168,62,2004,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold,Japan
57845,Takehiro Kashima,M,24,168,62,2004,Summer,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze,Japan
57845,Takehiro Kashima,M,28,168,62,2008,Summer,Gymnastics,Gymnastics Men's Team All-Around,Silver,Japan
57850,Tatyana Yuryevna Kashirina,F,21,177,75,2012,Summer,Weightlifting,Weightlifting Women's Super-Heavyweight,Silver,Russia
57887,Darius Vladovich Kasparaitis,M,29,180,96,2002,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Russia
57907,"Daniel ""Danny"" Kass",M,19,165,61,2002,Winter,Snowboarding,Snowboarding Men's Halfpipe,Silver,USA
57907,"Daniel ""Danny"" Kass",M,23,165,61,2006,Winter,Snowboarding,Snowboarding Men's Halfpipe,Silver,USA
57972,Ktia Andreia Caldeira Lopes,F,27,172,64,2000,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,Brazil
57984,Joji Kato,M,25,165,65,2010,Winter,Speed Skating,Speed Skating Men's 500 metres,Bronze,Japan
57997,Ryohei Kato,M,18,162,54,2012,Summer,Gymnastics,Gymnastics Men's Team All-Around,Silver,Japan
57997,Ryohei Kato,M,22,162,54,2016,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold,Japan
58007,Yuka Kato,F,25,158,56,2012,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,Japan
58082,Aleksandr Olegovich Kaun,M,27,211,113,2012,Summer,Basketball,Basketball Men's Basketball,Bronze,Russia
58110,Kathleen Kauth,F,26,173,68,2006,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,USA
58121,Fergus Kavanagh,M,23,182,75,2008,Summer,Hockey,Hockey Men's Hockey,Bronze,Australia
58121,Fergus Kavanagh,M,27,182,75,2012,Summer,Hockey,Hockey Men's Hockey,Bronze,Australia
58163,Risako Kawai,F,21,160,61,2016,Summer,Wrestling,"Wrestling Women's Middleweight, Freestyle",Gold,Japan
58187,Kaori Kawanaka,F,20,159,51,2012,Summer,Archery,Archery Women's Team,Bronze,Japan
58209,Naoko Kawashima,F,23,163,55,2004,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,Japan
58213,Nahomi Kawasumi,F,26,157,50,2012,Summer,Football,Football Women's Football,Silver,Japan
58262,Aleksey Valeryevich Kazakov,M,24,217,102,2000,Summer,Volleyball,Volleyball Men's Volleyball,Silver,Russia
58262,Aleksey Valeryevich Kazakov,M,28,217,102,2004,Summer,Volleyball,Volleyball Men's Volleyball,Bronze,Russia
58264,Sergey Nikolayevich Kazakov,M,28,168,48,2004,Summer,Boxing,Boxing Men's Light-Flyweight,Bronze,Russia
58277,Lyubomira Kazanova,F,20,177,56,2016,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze,Bulgaria
58326,Hannah Angela Kearney,F,23,168,69,2010,Winter,Freestyle Skiing,Freestyle Skiing Women's Moguls,Gold,USA
58326,Hannah Angela Kearney,F,27,168,69,2014,Winter,Freestyle Skiing,Freestyle Skiing Women's Moguls,Bronze,USA
58380,Shaun Keeling,M,29,196,94,2016,Summer,Rowing,Rowing Men's Coxless Pairs,Silver,South Africa
58392,Maddison Keeney,F,20,167,62,2016,Summer,Diving,Diving Women's Synchronized Springboard,Bronze,Australia
58396,Marloes Keetels,F,23,172,66,2016,Summer,Hockey,Hockey Women's Hockey,Silver,Netherlands
58405,"Mebrahtom R. ""Meb"" Keflezighi",M,29,166,56,2004,Summer,Athletics,Athletics Men's Marathon,Silver,USA
58419,Florian Stefan Kehrmann,M,27,186,85,2004,Summer,Handball,Handball Men's Handball,Silver,Germany
58444,Naman Keta (Benzama-),M,26,196,86,2004,Summer,Athletics,Athletics Men's 400 metres Hurdles,Bronze,France
58450,Duncan Keith,M,26,185,88,2010,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada
58450,Duncan Keith,M,30,185,88,2014,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada
58488,Anastasia Kelesidou,F,27,192,92,2000,Summer,Athletics,Athletics Women's Discus Throw,Silver,Greece
58488,Anastasia Kelesidou,F,31,192,92,2004,Summer,Athletics,Athletics Women's Discus Throw,Silver,Greece
58494,"Rebecca D. ""Becky"" Kellar (-Duke)",F,27,170,71,2002,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,Canada
