id,name,sex,age,height,weight,year,season,sport,event,medal,country,medal_count
103877,Yevgeny Mikhaylovich Rylov,M,19,184,69,2016,Summer,Swimming,Swimming Men's 200 metres Backstroke,Bronze,Russia,1
103888,Olga Sergeyevna Rypakova (Alekseyeva-),F,27,183,62,2012,Summer,Athletics,Athletics Women's Triple Jump,Gold,Kazakhstan,1
103888,Olga Sergeyevna Rypakova (Alekseyeva-),F,31,183,62,2016,Summer,Athletics,Athletics Women's Triple Jump,Bronze,Kazakhstan,1
103905,Galina Mikhaylovna Rytova,F,25,175,71,2000,Summer,Water Polo,Water Polo Women's Water Polo,Bronze,Russia,1
103910,Ryu Hyeon-Jin,M,21,187,98,2008,Summer,Baseball,Baseball Men's Baseball,Gold,South Korea,1
103936,Sa Jae-Hyeok,M,23,168,77,2008,Summer,Weightlifting,Weightlifting Men's Middleweight,Gold,South Korea,1
103975,Aino-Kaisa Saarinen,F,27,166,58,2006,Winter,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Bronze,Finland,1
103975,Aino-Kaisa Saarinen,F,31,166,58,2010,Winter,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Bronze,Finland,1
103975,Aino-Kaisa Saarinen,F,31,166,58,2010,Winter,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze,Finland,1
103975,Aino-Kaisa Saarinen,F,35,166,58,2014,Winter,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver,Finland,1
103975,Aino-Kaisa Saarinen,F,35,166,58,2014,Winter,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Silver,Finland,1
103979,Mari Susanna Saarinen,F,28,172,66,2010,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,Finland,1
103994,Lucas Saatkamp,M,26,209,101,2012,Summer,Volleyball,Volleyball Men's Volleyball,Silver,Brazil,1
103994,Lucas Saatkamp,M,30,209,101,2016,Summer,Volleyball,Volleyball Men's Volleyball,Gold,Brazil,1
104009,Leonidas Sabanis,M,28,160,60,2000,Summer,Weightlifting,Weightlifting Men's Featherweight,Silver,Greece,1
104048,Martina Sblkov,F,22,171,53,2010,Winter,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze,Czech Republic,1
104048,Martina Sblkov,F,22,171,53,2010,Winter,Speed Skating,"Speed Skating Women's 3,000 metres",Gold,Czech Republic,1
104048,Martina Sblkov,F,22,171,53,2010,Winter,Speed Skating,"Speed Skating Women's 5,000 metres",Gold,Czech Republic,1
104048,Martina Sblkov,F,26,171,53,2014,Winter,Speed Skating,"Speed Skating Women's 3,000 metres",Silver,Czech Republic,1
104048,Martina Sblkov,F,26,171,53,2014,Winter,Speed Skating,"Speed Skating Women's 5,000 metres",Gold,Czech Republic,1
104062,Hamilton Sabot,M,25,173,63,2012,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Bronze,France,1
104094,Evi Sachenbacher-Stehle,F,21,162,52,2002,Winter,Cross Country Skiing,Cross Country Skiing Women's Sprint,Silver,Germany,1
104094,Evi Sachenbacher-Stehle,F,21,162,52,2002,Winter,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold,Germany,1
104094,Evi Sachenbacher-Stehle,F,25,162,52,2006,Winter,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver,Germany,1
104094,Evi Sachenbacher-Stehle,F,29,162,52,2010,Winter,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver,Germany,1
104094,Evi Sachenbacher-Stehle,F,29,162,52,2010,Winter,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Gold,Germany,1
104111,Alicia Marie Sacramone (-Quinn),F,20,155,53,2008,Summer,Gymnastics,Gymnastics Women's Team All-Around,Silver,USA,1
104115,Vctor Sada Remisa,M,28,192,93,2012,Summer,Basketball,Basketball Men's Basketball,Silver,Spain,1
104158,Nataliya Ivanovna Sadova (Kaptyukh-),F,32,180,95,2004,Summer,Athletics,Athletics Women's Discus Throw,Gold,Russia,1
104161,Olena Anatolivna Sadovnycha,F,32,168,60,2000,Summer,Archery,Archery Women's Team,Silver,Ukraine,1
104166,Abdul-Rashid Bulayevich Sadulayev,M,20,177,86,2016,Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold,Russia,1
104185,Hadi Saei Bonehkohal,M,24,182,79,2000,Summer,Taekwondo,Taekwondo Men's Featherweight,Bronze,Iran,1
104185,Hadi Saei Bonehkohal,M,28,182,79,2004,Summer,Taekwondo,Taekwondo Men's Featherweight,Gold,Iran,1
104185,Hadi Saei Bonehkohal,M,32,182,79,2008,Summer,Taekwondo,Taekwondo Men's Welterweight,Gold,Iran,1
104216,Lucie afov,F,29,177,65,2016,Summer,Tennis,Tennis Women's Doubles,Bronze,Czech Republic,1
104227,Timur Marselevich Safin,M,23,182,82,2016,Summer,Fencing,"Fencing Men's Foil, Individual",Bronze,Russia,1
104227,Timur Marselevich Safin,M,23,182,82,2016,Summer,Fencing,"Fencing Men's Foil, Team",Gold,Russia,1
104228,Dinara Mubinovna Safina,F,22,182,70,2008,Summer,Tennis,Tennis Women's Singles,Silver,Russia,1
104262,Dylan Michael Sage,M,24,188,96,2016,Summer,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Bronze,South Africa,1
104281,Taner Sar,M,19,171,77,2004,Summer,Weightlifting,Weightlifting Men's Middleweight,Gold,Turkey,1
104310,Ramazan ahin (rbayhanov-),M,25,170,66,2008,Summer,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold,Turkey,1
104327,Kamran ahsuvarl,M,23,180,75,2016,Summer,Boxing,Boxing Men's Middleweight,Bronze,Azerbaijan,1
104344,Asaad Said Saif,M,21,176,104,2000,Summer,Weightlifting,Weightlifting Men's Heavyweight,Bronze,Qatar,1
104345,Assa Djabir Sad-Guerni,M,23,187,70,2000,Summer,Athletics,Athletics Men's 800 metres,Bronze,Algeria,1
104352,Ali Sadi-Sief,M,22,185,70,2000,Summer,Athletics,"Athletics Men's 5,000 metres",Silver,Algeria,1
104355,Ibragim Magomed-Saidovich Saidov,M,31,180,125,2016,Summer,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze,Belarus,1
104358,Rustam Saidov,M,22,188,96,2000,Summer,Boxing,Boxing Men's Super-Heavyweight,Bronze,Uzbekistan,1
104381,David ain,M,24,186,93,2012,Summer,Rowing,Rowing Men's Quadruple Sculls,Silver,Croatia,1
104418,Haruka Saito,F,30,173,70,2000,Summer,Softball,Softball Women's Softball,Silver,Japan,1
104418,Haruka Saito,F,34,173,70,2004,Summer,Softball,Softball Women's Softball,Bronze,Japan,1
104452,Oleg Elekpayevich Saitov,M,26,178,69,2000,Summer,Boxing,Boxing Men's Welterweight,Gold,Russia,1
104452,Oleg Elekpayevich Saitov,M,30,178,69,2004,Summer,Boxing,Boxing Men's Welterweight,Bronze,Russia,1
104477,Mizuho Sakaguchi,F,24,165,52,2012,Summer,Football,Football Women's Football,Silver,Japan,1
104482,Hiroko Sakai,F,25,177,73,2004,Summer,Softball,Softball Women's Softball,Bronze,Japan,1
104482,Hiroko Sakai,F,29,177,73,2008,Summer,Softball,Softball Women's Softball,Gold,Japan,1
104486,Masato Sakai,M,21,181,77,2016,Summer,Swimming,Swimming Men's 200 metres Butterfly,Silver,Japan,1
104506,Koki Sakamoto,M,21,163,56,2008,Summer,Gymnastics,Gymnastics Men's Team All-Around,Silver,Japan,1
104510,Naoko Sakamoto,F,19,161,67,2004,Summer,Softball,Softball Women's Softball,Bronze,Japan,1
104543,"Joseph Steven ""Joe"" Sakic",M,32,180,88,2002,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada,1
104546,Birut akickien (Juoznait-),F,31,186,80,2000,Summer,Rowing,Rowing Women's Double Sculls,Bronze,Lithuania,1
104550,Saori Sakoda,F,24,175,63,2012,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,Japan,1
104579,Albert Sala Moreno,M,27,185,79,2008,Summer,Hockey,Hockey Men's Hockey,Silver,Spain,1
104586,Irving Jahir Saladino Arana,M,25,183,70,2008,Summer,Athletics,Athletics Men's Long Jump,Gold,Panama,1
104587,Juan Manuel Saladino,M,28,174,73,2016,Summer,Hockey,Hockey Men's Hockey,Gold,Argentina,1
104588,Olha Valerivna Saladukha (-Kostyuk),F,29,176,57,2012,Summer,Athletics,Athletics Women's Triple Jump,Bronze,Ukraine,1
104597,Tamer Salah Ali Abdu Bayoumi,M,22,173,58,2004,Summer,Taekwondo,Taekwondo Men's Flyweight,Bronze,Egypt,1
104650,Diego Fernando Salazar Quintero,M,27,163,62,2008,Summer,Weightlifting,Weightlifting Men's Featherweight,Silver,Colombia,1
104654,Iridia Salazar Blanco,F,22,172,57,2004,Summer,Taekwondo,Taekwondo Women's Featherweight,Bronze,Mexico,1
104659,scar Francisco Salazar Blanco,M,26,175,58,2004,Summer,Taekwondo,Taekwondo Men's Flyweight,Silver,Mexico,1
104676,Carlos Arnoldo Salcido Flores,M,32,175,70,2012,Summer,Football,Football Men's Football,Gold,Mexico,1
104679,David Tengizovich Saldadze,M,22,185,120,2000,Summer,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver,Ukraine,1
104687,Jamie Rae Sal (-Pelletier),F,24,155,50,2002,Winter,Figure Skating,Figure Skating Mixed Pairs,Gold,Canada,1
104740,Behdad Salimi Kordasiabi,M,22,192,160,2012,Summer,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold,Iran,1
104767,Popoola Sodiq Saliu,M,21,170,51,2016,Summer,Football,Football Men's Football,Bronze,Nigeria,1
104806,Max Salminen,M,23,197,98,2012,Summer,Sailing,Sailing Men's Two Person Keelboat,Gold,Sweden,1
104809,Sakari Jalmari Salminen,M,25,170,72,2014,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Finland,1
104818,Riley David Salmon,M,32,197,89,2008,Summer,Volleyball,Volleyball Men's Volleyball,Gold,USA,1
104834,Sami Sakari Salo,M,31,190,93,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Finland,1
104834,Sami Sakari Salo,M,35,190,93,2010,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Finland,1
104834,Sami Sakari Salo,M,39,190,93,2014,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Finland,1
104835,Teemu Matti Tapani Salo,M,32,185,83,2006,Winter,Curling,Curling Men's Curling,Silver,Finland,1
104866,Katja Steen Salskov-Iversen,F,21,173,70,2016,Summer,Sailing,Sailing Women's Skiff,Bronze,Denmark,1
104879,Nino Salukvadze (-Machavariani),F,39,168,58,2008,Summer,Shooting,"Shooting Women's Air Pistol, 10 metres",Bronze,Georgia,1
104904,Ilaria Salvatori,F,29,160,56,2008,Summer,Fencing,"Fencing Women's Foil, Team",Bronze,Italy,1
104904,Ilaria Salvatori,F,33,160,56,2012,Summer,Fencing,"Fencing Women's Foil, Team",Gold,Italy,1
104923,Ulla Salzgeber (Helbing-),F,42,180,65,2000,Summer,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze,Germany,1
104923,Ulla Salzgeber (Helbing-),F,42,180,65,2000,Summer,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,Germany,1
104923,Ulla Salzgeber (Helbing-),F,46,180,65,2004,Summer,Equestrianism,"Equestrianism Mixed Dressage, Individual",Silver,Germany,1
104923,Ulla Salzgeber (Helbing-),F,46,180,65,2004,Summer,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,Germany,1
104975,Luigi Samele,M,25,191,73,2012,Summer,Fencing,"Fencing Men's Sabre, Team",Bronze,Italy,1
104978,Aya Sameshima,F,25,163,54,2012,Summer,Football,Football Women's Football,Silver,Japan,1
104990,Sara Ahmed Samir,F,18,155,58,2016,Summer,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze,Egypt,1
104992,Gulnara Iskanderovna Samitova-Galkina,F,30,178,54,2008,Summer,Athletics,"Athletics Women's 3,000 metres Steeplechase",Gold,Russia,1
104994,Eva Samkov,F,20,171,68,2014,Winter,Snowboarding,Snowboarding Women's Boardercross,Gold,Czech Republic,1
105044,Sergey Viktorovich Samsonov,M,23,172,81,2002,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Russia,1
105048,Samuel Fuchs,M,24,200,89,2008,Summer,Volleyball,Volleyball Men's Volleyball,Silver,Brazil,1
105049,Adriana Ramos Samuel,F,34,178,65,2000,Summer,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze,Brazil,1
105071,Evelina Louise Samuelsson,F,17,160,60,2002,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,Sweden,1
105073,Jessica Eva Katarina Samuelsson,F,24,166,59,2016,Summer,Football,Football Women's Football,Silver,Sweden,1
105077,Karl Mikael Samuelsson,M,29,186,94,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Sweden,1
105087,Varteres Varteresovich Samurgashev,M,21,172,74,2000,Summer,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold,Russia,1
105087,Varteres Varteresovich Samurgashev,M,24,172,74,2004,Summer,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze,Russia,1
105094,Fernando San Emeterio Lara,M,28,199,105,2012,Summer,Basketball,Basketball Men's Basketball,Silver,Spain,1
105155,Elier Snchez Quesada,M,21,186,90,2008,Summer,Baseball,Baseball Men's Baseball,Silver,Cuba,1
105157,Eriel Snchez Len,M,29,183,94,2004,Summer,Baseball,Baseball Men's Baseball,Gold,Cuba,1
105157,Eriel Snchez Len,M,33,183,94,2008,Summer,Baseball,Baseball Men's Baseball,Silver,Cuba,1
105164,Flix Snchez Marcelo,M,26,178,64,2004,Summer,Athletics,Athletics Men's 400 metres Hurdles,Gold,Dominican Republic,1
105164,Flix Snchez Marcelo,M,34,178,64,2012,Summer,Athletics,Athletics Men's 400 metres Hurdles,Gold,Dominican Republic,1
105173,Germn Sal Snchez Snchez,M,20,165,50,2012,Summer,Diving,Diving Men's Synchronized Platform,Silver,Mexico,1
105173,Germn Sal Snchez Snchez,M,24,165,50,2016,Summer,Diving,Diving Men's Platform,Silver,Mexico,1
105188,Joel Snchez Guerrero,M,36,175,53,2000,Summer,Athletics,Athletics Men's 50 kilometres Walk,Bronze,Mexico,1
105202,Laura Aleida Snchez Soto,F,26,165,55,2012,Summer,Diving,Diving Women's Springboard,Bronze,Mexico,1
105222,Marta Snchez Salfrn,F,31,178,75,2004,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,Cuba,1
105234,"Juan Ignacio ""Pepe"" Snchez Brown",M,27,193,90,2004,Summer,Basketball,Basketball Men's Basketball,Gold,Argentina,1
105242,Roco Mara Snchez Moccia,F,23,157,54,2012,Summer,Hockey,Hockey Women's Hockey,Silver,Argentina,1
105246,Samuel Snchez Gonzlez,M,30,181,68,2008,Summer,Cycling,"Cycling Men's Road Race, Individual",Gold,Spain,1
105275,Brit Sandaune,F,28,172,65,2000,Summer,Football,Football Women's Football,Gold,Norway,1
105305,Kaitlin Shea Sandeno (-Hogan),F,17,168,54,2000,Summer,Swimming,Swimming Women's 800 metres Freestyle,Bronze,USA,1
105305,Kaitlin Shea Sandeno (-Hogan),F,21,168,54,2004,Summer,Swimming,Swimming Women's 400 metres Freestyle,Bronze,USA,1
105305,Kaitlin Shea Sandeno (-Hogan),F,21,168,54,2004,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,USA,1
105305,Kaitlin Shea Sandeno (-Hogan),F,21,168,54,2004,Summer,Swimming,Swimming Women's 400 metres Individual Medley,Silver,USA,1
105311,Taylor Sander,M,24,193,86,2016,Summer,Volleyball,Volleyball Men's Volleyball,Bronze,USA,1
105315,Anthony Marcus Sanders,M,26,185,91,2000,Summer,Baseball,Baseball Men's Baseball,Gold,USA,1
105332,Cael Norman Sanderson,M,25,182,84,2004,Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold,USA,1
105385,Sandra Tavares Pires Nascimento,F,27,174,64,2000,Summer,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze,Brazil,1
105388,Sandro Raniere Guimares Cordeiro,M,23,187,75,2012,Summer,Football,Football Men's Football,Silver,Brazil,1
105393,Leevan Sands,M,26,191,82,2008,Summer,Athletics,Athletics Men's Triple Jump,Bronze,Bahamas,1
105417,Monica Sandve (-Langeland),F,26,168,62,2000,Summer,Handball,Handball Women's Handball,Bronze,Norway,1
105432,Ippolito Sanfratello,M,32,180,77,2006,Winter,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Gold,Italy,1
105439,Sang Xue,F,16,157,42,2000,Summer,Diving,Diving Women's Synchronized Platform,Gold,China,1
105478,Kseniya Andreyevna Sankovich,F,18,172,54,2008,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze,Belarus,1
105478,Kseniya Andreyevna Sankovich,F,22,172,54,2012,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,Belarus,1
105504,Yuko Sano,F,32,159,53,2012,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,Japan,1
105520,Boris Louis Sanson,M,27,193,80,2008,Summer,Fencing,"Fencing Men's Sabre, Team",Gold,France,1
105556,Andrea Santarelli,M,23,184,76,2016,Summer,Fencing,"Fencing Men's epee, Team",Silver,Italy,1
105604,Elisa Santoni,F,16,176,56,2004,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,Italy,1
105604,Elisa Santoni,F,24,176,56,2012,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze,Italy,1
105610,Jenna Santoromito,F,21,169,65,2008,Summer,Water Polo,Water Polo Women's Water Polo,Bronze,Australia,1
105611,Mia Santoromito,F,23,169,80,2008,Summer,Water Polo,Water Polo Women's Water Polo,Bronze,Australia,1
105640,Lugueln Miguel Santos Aquino,M,18,173,58,2012,Summer,Athletics,Athletics Men's 400 metres,Silver,Dominican Republic,1
105681,Salvatore Sanzo,M,24,178,73,2000,Summer,Fencing,"Fencing Men's Foil, Team",Bronze,Italy,1
105681,Salvatore Sanzo,M,28,178,73,2004,Summer,Fencing,"Fencing Men's Foil, Individual",Silver,Italy,1
105681,Salvatore Sanzo,M,28,178,73,2004,Summer,Fencing,"Fencing Men's Foil, Team",Gold,Italy,1
105681,Salvatore Sanzo,M,32,178,73,2008,Summer,Fencing,"Fencing Men's Foil, Individual",Bronze,Italy,1
105691,Aleksandar api,M,22,188,100,2000,Summer,Water Polo,Water Polo Men's Water Polo,Bronze,Serbia,1
105691,Aleksandar api,M,26,188,100,2004,Summer,Water Polo,Water Polo Men's Water Polo,Silver,Serbia,1
105691,Aleksandar api,M,30,188,100,2008,Summer,Water Polo,Water Polo Men's Water Polo,Bronze,Serbia,1
105692,Serik Zhumangaliyevich Sapiyev,M,28,179,64,2012,Summer,Boxing,Boxing Men's Welterweight,Gold,Kazakhstan,1
105696,Aleksa aponji,M,20,191,98,2012,Summer,Water Polo,Water Polo Men's Water Polo,Bronze,Serbia,1
105704,Jevgijs Saproenko,M,25,172,65,2004,Summer,Gymnastics,Gymnastics Men's Horse Vault,Silver,Latvia,1
105779,"Inessa Yevgenyevna Sargsyan (Yemelyanova-, -Korkmaz)",F,28,190,75,2000,Summer,Volleyball,Volleyball Women's Volleyball,Silver,Russia,1
105793,Sandra ari,F,24,175,67,2008,Summer,Taekwondo,Taekwondo Women's Welterweight,Bronze,Croatia,1
105802,Albert Saritov,M,31,188,100,2016,Summer,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Bronze,Romania,1
105822,Mauro Sarmiento,M,25,196,80,2008,Summer,Taekwondo,Taekwondo Men's Welterweight,Silver,Italy,1
105822,Mauro Sarmiento,M,29,196,80,2012,Summer,Taekwondo,Taekwondo Men's Welterweight,Bronze,Italy,1
105860,Bakhyt Abdirakhmanovich Sarsekbayev,M,26,173,69,2008,Summer,Boxing,Boxing Men's Welterweight,Gold,Kazakhstan,1
105873,Andrea Sartoretti,M,29,194,88,2000,Summer,Volleyball,Volleyball Men's Volleyball,Bronze,Italy,1
105873,Andrea Sartoretti,M,33,194,88,2004,Summer,Volleyball,Volleyball Men's Volleyball,Silver,Italy,1
105874,Alessio Sartori,M,23,200,100,2000,Summer,Rowing,Rowing Men's Quadruple Sculls,Gold,Italy,1
105874,Alessio Sartori,M,27,200,100,2004,Summer,Rowing,Rowing Men's Double Sculls,Bronze,Italy,1
105874,Alessio Sartori,M,35,200,100,2012,Summer,Rowing,Rowing Men's Double Sculls,Silver,Italy,1
105881,Nicola Sartori,M,24,188,85,2000,Summer,Rowing,Rowing Men's Double Sculls,Bronze,Italy,1
105947,"Welissa ""Sass"" de Souza Gonzaga",F,25,179,76,2008,Summer,Volleyball,Volleyball Women's Volleyball,Gold,Brazil,1
105958,Or Sasson,M,25,193,120,2016,Summer,Judo,Judo Men's Heavyweight,Bronze,Israel,1
105974,"William Spencer ""Will"" Satch",M,23,198,100,2012,Summer,Rowing,Rowing Men's Coxless Pairs,Bronze,UK,1
105974,"William Spencer ""Will"" Satch",M,27,198,100,2016,Summer,Rowing,Rowing Men's Coxed Eights,Gold,UK,1
105996,Hisayoshi Sato,M,21,179,70,2008,Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,Japan,1
106023,Rie Sato,F,23,171,57,2004,Summer,Softball,Softball Women's Softball,Bronze,Japan,1
106023,Rie Sato,F,27,171,57,2008,Summer,Softball,Softball Women's Softball,Gold,Japan,1
106055,Yuki Sato,F,23,165,61,2004,Summer,Softball,Softball Women's Softball,Bronze,Japan,1
106062,Tae Satoya,F,25,166,55,2002,Winter,Freestyle Skiing,Freestyle Skiing Women's Moguls,Bronze,Japan,1
106070,Bekzat Seilkhanovich Sattarkhanov,M,20,169,57,2000,Summer,Boxing,Boxing Men's Featherweight,Gold,Kazakhstan,1
106075,Rebecca Sattin,F,23,180,77,2004,Summer,Rowing,Rowing Women's Quadruple Sculls,Bronze,Australia,1
106100,Martin Sauer,M,29,169,55,2012,Summer,Rowing,Rowing Men's Coxed Eights,Gold,Germany,1
106100,Martin Sauer,M,33,169,55,2016,Summer,Rowing,Rowing Men's Coxed Eights,Silver,Germany,1
106106,Lotte Nicolien Sauerbreij,F,30,164,58,2010,Winter,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Gold,Netherlands,1
106107,"Rebecca Elizabeth ""Becky"" Sauerbrunn",F,27,170,64,2012,Summer,Football,Football Women's Football,Gold,USA,1
106154,Christoph Sauser,M,24,181,65,2000,Summer,Cycling,"Cycling Men's Mountainbike, Cross-Country",Bronze,Switzerland,1
106161,Dmitry Ivanovich Sautin,M,26,172,65,2000,Summer,Diving,Diving Men's Springboard,Bronze,Russia,1
106161,Dmitry Ivanovich Sautin,M,26,172,65,2000,Summer,Diving,Diving Men's Platform,Bronze,Russia,1
106161,Dmitry Ivanovich Sautin,M,26,172,65,2000,Summer,Diving,Diving Men's Synchronized Springboard,Silver,Russia,1
106161,Dmitry Ivanovich Sautin,M,26,172,65,2000,Summer,Diving,Diving Men's Synchronized Platform,Gold,Russia,1
106161,Dmitry Ivanovich Sautin,M,30,172,65,2004,Summer,Diving,Diving Men's Springboard,Bronze,Russia,1
106161,Dmitry Ivanovich Sautin,M,34,172,65,2008,Summer,Diving,Diving Men's Synchronized Springboard,Silver,Russia,1
